,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2253,0336-PIKEI,Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two_year,No,Bank transfer (automatic),74.4,5360.750,No
2254,7322-OCWHC,Male,1,Yes,No,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,No,No,Two_year,Yes,Bank transfer (automatic),93.05,6735.050,No
2255,9537-VHDTA,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,No,Mailed check,51.2,51.200,No
2256,4957-TIALW,Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One_year,No,Credit card (automatic),65.6,1010.000,No
2257,2054-PJOCK,Female,0,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One_year,No,Credit card (automatic),80.55,4847.050,No
2258,9150-HEPMB,Male,0,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One_year,No,Mailed check,52.7,3019.700,No
2259,9030-QGZNL,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,20.85,161.650,No
2260,6204-IEUXJ,Female,0,No,No,3,Yes,No,Fiber_optic,No,No,Yes,Yes,No,No,Month_to_month,No,Credit card (automatic),80.1,217.550,Yes
2261,3126-WQMGH,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month_to_month,Yes,Credit card (automatic),52.15,2583.750,No
2262,4529-CKBCL,Female,0,No,No,2,Yes,No,Fiber_optic,No,No,No,No,Yes,No,Month_to_month,Yes,Electronic check,80.2,146.050,Yes
2263,2506-CLAKW,Female,0,No,No,6,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,No,Yes,Month_to_month,Yes,Bank transfer (automatic),98.15,567.450,Yes
2264,7176-WRTNX,Male,0,No,No,70,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),114.95,7711.250,No
2265,1583-IHQZE,Male,0,No,No,12,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month_to_month,Yes,Mailed check,112.95,1384.750,Yes
2266,5732-IKGQH,Male,1,Yes,No,52,Yes,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,One_year,Yes,Bank transfer (automatic),104.45,5481.250,No
2267,9239-GZHZE,Female,0,Yes,No,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),113.65,8124.200,No
2268,7205-BAIAD,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Bank transfer (automatic),20.6,827.300,No
2269,0151-ONTOV,Female,0,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,No,Mailed check,70.9,70.900,Yes
2270,4140-MUHUG,Female,1,No,No,3,Yes,No,Fiber_optic,No,No,Yes,No,Yes,No,Month_to_month,Yes,Electronic check,86.85,220.950,Yes
2271,0093-EXYQL,Female,1,No,No,40,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,91.55,3673.600,No
2272,8064-RAVOH,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month_to_month,Yes,Electronic check,49.85,49.850,No
2273,0219-QAERP,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Credit card (automatic),19.8,576.650,No
2274,0320-JDNQG,Male,0,Yes,Yes,23,Yes,No,Fiber_optic,Yes,No,No,Yes,Yes,Yes,Month_to_month,Yes,Electronic check,99.85,2331.300,Yes
2275,7180-PISOG,Male,0,Yes,Yes,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,74.5,74.500,Yes
2276,9168-INPSZ,Female,1,Yes,No,44,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month_to_month,No,Electronic check,104.15,4495.650,No
2277,3571-RFHAR,Male,0,No,No,65,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month_to_month,Yes,Electronic check,109.15,6941.200,Yes
2278,0015-UOCOJ,Female,1,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,Electronic check,48.2,340.350,No
2279,5334-AFQJB,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Credit card (automatic),25.1,1789.900,No
2280,2754-SDJRD,Female,1,No,No,8,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month_to_month,Yes,Credit card (automatic),100.15,908.550,No
2281,9578-VRMNM,Female,0,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month_to_month,Yes,Credit card (automatic),65.2,1043.350,Yes
2282,1587-FKLZB,Male,1,Yes,Yes,66,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,Credit card (automatic),99.5,6822.150,Yes
2283,6140-QNRQQ,Male,0,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Mailed check,71.55,71.550,Yes
2284,8963-JLGJT,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month_to_month,No,Mailed check,55.9,157.550,No
2285,4307-KTUMW,Male,0,Yes,No,53,Yes,Yes,Fiber_optic,Yes,No,Yes,No,No,Yes,Month_to_month,No,Electronic check,93.9,5029.200,Yes
2286,1465-LNTLJ,Male,1,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month_to_month,Yes,Credit card (automatic),64.4,581.700,No
2287,5440-FLBQG,Male,1,Yes,No,69,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),108.4,7318.200,Yes
2288,2135-DQWAQ,Female,0,No,No,5,Yes,No,Fiber_optic,No,Yes,No,No,Yes,No,Month_to_month,Yes,Mailed check,85.3,420.450,No
2289,4056-QHXHZ,Female,0,Yes,Yes,72,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Two_year,No,Mailed check,107.45,7576.700,No
2290,7470-MCQTK,Female,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,Bank transfer (automatic),48.75,633.400,Yes
2291,7488-MXJIV,Female,0,No,No,4,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,Month_to_month,Yes,Electronic check,85.65,321.650,Yes
2292,7401-JIXNM,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Credit card (automatic),91.3,4965.000,No
2293,9339-FIIJL,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,No,Bank transfer (automatic),85.95,6151.900,No
2294,2027-FECZV,Male,0,No,No,12,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,106.7,1253.900,Yes
2295,2672-DZUOY,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,25.15,25.150,Yes
2296,4706-DGAHW,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,Electronic check,45.2,45.200,No
2297,3870-MQAMG,Female,0,Yes,No,54,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,No,Electronic check,110.35,5893.150,Yes
2298,6670-MFRPK,Male,0,Yes,Yes,69,Yes,Yes,Fiber_optic,No,No,Yes,No,No,No,Two_year,Yes,Credit card (automatic),79.2,5420.650,No
2299,6177-PEVRA,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two_year,No,Credit card (automatic),55.5,2627.350,No
2300,4800-CZMPC,Female,0,Yes,Yes,48,Yes,Yes,Fiber_optic,Yes,Yes,No,No,Yes,Yes,One_year,Yes,Credit card (automatic),103.25,5037.550,Yes
2301,4813-HQMGZ,Female,0,Yes,No,8,Yes,Yes,Fiber_optic,No,No,No,Yes,No,Yes,Month_to_month,Yes,Electronic check,90.25,743.750,No
2302,7579-KKLOE,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Mailed check,91.25,6589.600,No
2303,7377-DMMRI,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,Electronic check,47.8,92.450,Yes
2304,8402-EIVQS,Male,0,Yes,No,67,Yes,No,Fiber_optic,Yes,Yes,No,No,Yes,Yes,One_year,Yes,Credit card (automatic),100.9,6733.150,No
2305,4947-DSMXK,Male,0,Yes,Yes,34,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Bank transfer (automatic),97.7,3410.000,No
2306,7245-NIIWQ,Female,0,No,No,3,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,69.85,199.850,No
2307,0002-ORFBO,Female,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One_year,Yes,Mailed check,65.6,593.300,No
2308,3324-OIRTO,Male,0,Yes,Yes,71,Yes,No,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,One_year,Yes,Bank transfer (automatic),104.65,7288.400,No
2309,5414-OFQCB,Male,0,No,No,57,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,No,Two_year,Yes,Credit card (automatic),90.45,5229.800,No
2310,4967-WPNCF,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),63.7,4464.800,No
2311,8552-OBVRU,Female,1,Yes,Yes,48,Yes,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,Electronic check,104.5,5068.050,No
2312,8499-BRXTD,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Mailed check,20.1,401.850,No
2313,9154-QDGTH,Male,0,Yes,Yes,43,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,One_year,Yes,Credit card (automatic),104.3,4451.850,No
2314,8197-BFWVU,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),93.25,6688.950,No
2315,2577-GVSIL,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One_year,Yes,Bank transfer (automatic),73.45,2661.100,No
2316,9367-OIUXP,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Mailed check,20.7,73.050,No
2317,6770-UAYGJ,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,25.25,1211.650,No
2318,6463-HHXJR,Female,0,Yes,Yes,71,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,No,Two_year,No,Bank transfer (automatic),100.5,7030.650,No
2319,7928-VJYAB,Male,0,Yes,Yes,11,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,No,Electronic check,90.6,1020.200,No
2320,1187-WILMM,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),89.4,5597.650,No
2321,9776-OJUZI,Female,1,No,No,65,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,No,Month_to_month,Yes,Bank transfer (automatic),95.45,6223.300,No
2322,1306-RPWXZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Credit card (automatic),20.45,1024.650,No
2323,8949-JTMAY,Female,0,No,No,29,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,Credit card (automatic),98.6,2933.200,Yes
2324,2774-LVQUS,Female,1,Yes,No,15,Yes,Yes,Fiber_optic,No,No,Yes,Yes,No,No,Month_to_month,Yes,Electronic check,83.05,1258.300,Yes
2325,3097-PYWXL,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Electronic check,19.95,82.900,No
2326,2266-SJNAT,Female,0,Yes,No,72,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,No,Credit card (automatic),109.15,7789.600,No
2327,0869-PAPRP,Female,1,Yes,No,26,Yes,No,Fiber_optic,No,No,Yes,No,Yes,No,Month_to_month,Yes,Credit card (automatic),85.7,2067.000,No
2328,4238-JSSWH,Female,1,Yes,No,35,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month_to_month,No,Bank transfer (automatic),102.05,3452.550,No
2329,2972-YDYUW,Female,0,No,No,57,Yes,Yes,Fiber_optic,No,Yes,No,Yes,No,Yes,One_year,No,Electronic check,94.7,5468.950,No
2330,1104-FEJAM,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month_to_month,No,Electronic check,64.4,1802.150,No
2331,2809-ILCYT,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,Yes,Mailed check,26.8,733.550,No
2332,5499-ECUTN,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One_year,Yes,Credit card (automatic),66.05,3021.450,No
2333,4981-FLTMF,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month_to_month,No,Bank transfer (automatic),65.2,3687.850,No
2334,9121-PHQSR,Male,1,Yes,No,16,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,Month_to_month,Yes,Credit card (automatic),85.05,1391.150,No
2335,3113-IWHLC,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month_to_month,Yes,Mailed check,55.8,274.350,No
2336,3211-ILJTT,Male,0,Yes,No,17,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Bank transfer (automatic),70.4,1214.050,Yes
2337,4612-THJBS,Female,1,No,No,56,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,Yes,Bank transfer (automatic),104.75,5510.650,Yes
2338,4277-BWBML,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Bank transfer (automatic),19.95,1322.850,No
2339,4094-NSEDU,Female,1,No,No,21,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,94.25,1973.750,Yes
2340,0234-TEVTT,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One_year,No,Credit card (automatic),45.0,2196.300,No
2341,4304-TSPVK,Female,0,Yes,No,68,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Bank transfer (automatic),114.9,7843.550,No
2342,1552-AAGRX,Female,0,No,No,30,Yes,Yes,Fiber_optic,Yes,No,No,Yes,Yes,Yes,Month_to_month,No,Bank transfer (automatic),106.4,3211.900,No
2343,2637-FKFSY,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,Mailed check,46.1,130.150,No
2344,9796-MVYXX,Female,1,No,No,14,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two_year,No,Mailed check,39.7,692.350,No
2345,7874-ECPQJ,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Bank transfer (automatic),20.05,85.500,No
2346,0020-INWCK,Female,0,Yes,Yes,71,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,Yes,Two_year,Yes,Credit card (automatic),95.75,6849.400,No
2347,7089-RKVSZ,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Mailed check,24.4,203.950,No
2348,2683-JXWQQ,Male,0,Yes,Yes,61,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month_to_month,No,Bank transfer (automatic),33.6,2117.200,No
2349,9548-ZMVTX,Male,0,Yes,Yes,72,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,No,No,Two_year,No,Bank transfer (automatic),90.45,6565.850,No
2350,8739-XNIKG,Female,0,No,No,5,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,Month_to_month,Yes,Electronic check,84.0,424.750,No
2351,9755-JHNMN,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,No,Bank transfer (automatic),67.4,3306.850,No
2352,3981-QSVQI,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Bank transfer (automatic),19.7,168.900,No
2353,2789-HQBOU,Male,0,No,No,3,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,80.35,253.800,No
2354,9424-CMPOG,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,19.6,197.400,No
2355,5067-WJEUN,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two_year,Yes,Bank transfer (automatic),54.2,3838.200,No
2356,3450-WXOAT,Male,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,Credit card (automatic),45.2,2065.150,No
2357,9251-WNSOD,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One_year,No,Mailed check,75.1,5064.450,No
2358,6974-DAFLI,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Electronic check,19.7,1140.050,No
2359,2616-UUTFK,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month_to_month,Yes,Bank transfer (automatic),72.75,2447.450,No
2360,7064-JHXCE,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Credit card (automatic),20.05,1263.900,No
2361,5103-MHMHY,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,Mailed check,45.95,45.950,Yes
2362,7989-AWGEH,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,39.2,1838.150,No
2363,4373-VVHQL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,44.75,44.750,No
2364,4559-UWIHT,Male,0,Yes,No,14,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,No,Month_to_month,Yes,Electronic check,82.65,1185.000,No
2365,7268-IGMFD,Male,1,No,No,18,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,No,Month_to_month,No,Bank transfer (automatic),93.9,1743.900,No
2366,1846-XWOQN,Female,1,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,70.15,70.150,Yes
2367,0235-KGSLC,Female,0,No,No,1,Yes,No,Fiber_optic,No,No,Yes,No,Yes,No,Month_to_month,Yes,Credit card (automatic),85.55,85.550,Yes
2368,6650-BWFRT,Female,0,Yes,No,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),117.15,8529.500,No
2369,9570-KYEUA,Male,0,No,No,64,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,No,Yes,Two_year,No,Credit card (automatic),99.25,6549.450,No
2370,6993-YGFJV,Male,0,Yes,No,69,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),112.55,7806.500,No
2371,2712-SYWAY,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Electronic check,25.7,25.700,No
2372,0730-BGQGF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Credit card (automatic),90.3,6287.300,No
2373,5498-IBWPI,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One_year,Yes,Credit card (automatic),49.4,3251.850,No
2374,9101-NTIXF,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Mailed check,19.4,50.600,No
2375,0013-SMEOE,Female,1,Yes,No,71,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),109.7,7904.250,No
2376,9314-QDMDW,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,One_year,Yes,Electronic check,61.25,729.950,No
2377,9308-ANMVE,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Month_to_month,Yes,Electronic check,55.3,2654.050,No
2378,2884-GBPFB,Female,0,Yes,No,35,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,70.3,2416.550,Yes
2379,3757-NJYBX,Male,1,Yes,No,32,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month_to_month,No,Bank transfer (automatic),106.35,3520.750,Yes
2380,3413-DHLPB,Male,0,Yes,Yes,60,Yes,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Month_to_month,Yes,Bank transfer (automatic),103.75,5969.950,No
2381,7649-PHJVR,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Mailed check,19.5,226.800,No
2382,6114-TCFID,Female,0,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One_year,No,Credit card (automatic),39.5,1082.750,No
2383,3787-TRIAL,Male,0,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,26.05,565.750,No
2384,2573-GYRUU,Male,1,Yes,No,48,Yes,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month_to_month,Yes,Credit card (automatic),91.05,4370.750,No
2385,5156-UMKOW,Female,0,No,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month_to_month,No,Mailed check,29.65,90.050,No
2386,1247-QBVSH,Female,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,No,Mailed check,50.2,2169.400,No
2387,6734-GMPVK,Male,0,No,No,5,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month_to_month,No,Electronic check,105.3,550.600,No
2388,9822-OAOVB,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,55.45,55.450,No
2389,6161-ERDGD,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One_year,No,Electronic check,85.45,6300.850,No
2390,1226-JZNKR,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Electronic check,19.8,160.050,No
2391,7318-EIVKO,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month_to_month,Yes,Electronic check,59.25,436.600,No
2392,3771-PZOBW,Male,0,No,No,20,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,No,Month_to_month,Yes,Credit card (automatic),90.7,1781.350,No
2393,5136-KCKGI,Female,0,Yes,Yes,33,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,One_year,Yes,Mailed check,103.7,3467.000,Yes
2394,8231-BSWXX,Male,0,No,No,71,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,One_year,Yes,Credit card (automatic),79.05,5552.500,No
2395,6486-LHTMA,Female,1,Yes,No,31,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,No,One_year,Yes,Electronic check,90.7,2835.500,No
2396,4083-BFNYK,Female,1,Yes,No,38,Yes,Yes,Fiber_optic,Yes,Yes,No,No,No,Yes,One_year,No,Credit card (automatic),95.0,3591.250,No
2397,3722-WPXTK,Male,0,No,No,1,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,88.35,88.350,Yes
2398,7389-KBFIT,Female,0,Yes,Yes,2,No,No phone service,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,Mailed check,30.25,63.750,No
2399,7176-WIONM,Female,0,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,Bank transfer (automatic),49.85,617.150,No
2400,5141-ZUVBH,Female,0,No,Yes,9,Yes,No,Fiber_optic,Yes,No,Yes,Yes,No,Yes,Month_to_month,No,Bank transfer (automatic),93.0,870.250,No
2401,1089-HDMKP,Male,1,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Month_to_month,Yes,Electronic check,54.55,601.250,No
2402,7623-HKYRK,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Mailed check,19.7,111.650,No
2403,0310-SUCIN,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One_year,Yes,Bank transfer (automatic),84.8,6046.100,No
2404,5197-PYEPU,Female,0,Yes,Yes,42,Yes,Yes,Fiber_optic,Yes,Yes,No,No,Yes,No,One_year,Yes,Credit card (automatic),94.45,3923.800,No
