Model,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar,price_category
 TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,75249,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,75231,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,High
TOYOTA_Corolla_1.6_G6_HB_2/3-Doors,2000,75045,Petrol,110,1,Silver,0,1600,3,4,6,85,1055,0,0,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_AUT4_4/5-Doors,2000,74849,Petrol,110,1,Red,1,1600,4,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,74715,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,High
 TOYOTA_Corolla_1.9_D_HATCHB_TERRA_2/3-Doors,2000,74656,Diesel,69,0,Silver,0,1900,3,4,5,185,1105,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,74500,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,74494,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_4/5-Doors,2000,73634,Petrol,110,0,Blue,0,1587,5,4,5,85,1075,0,0,6,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,73403,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_SOL_2/3-Doors,2000,73175,Petrol,97,1,Silver,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_G6_2/3-Doors,2000,73000,Petrol,110,0,Grey,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,High
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_TERRA_AUT4_2/3-Doors,2000,72242,Petrol,110,0,Blue,1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,High
 TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,72000,Petrol,97,1,Green,0,1400,3,4,5,69,1025,0,0,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,71725,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,71276,Petrol,110,0,Green,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.9_D_Linea_Terra_2/3-Doors,2000,70440,Diesel,69,1,Green,0,1900,3,4,5,185,1105,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,70239,Petrol,110,0,Blue,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,69813,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,Low
 TOYOTA_Corolla_1.3_16V_HATCHB_G6_2/3-Doors,2000,69659,Petrol,86,0,Red,0,1300,3,4,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,High
TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,69574,Petrol,97,0,Blue,0,1400,5,4,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.9_D_LIFTB_TERRA_4/5-Doors,2000,69000,Diesel,69,1,Blue,0,1900,5,4,5,185,1140,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,68565,Petrol,110,1,Blue,0,1600,4,4,5,69,1030,0,1,3,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_2.0_DSL_HATCHB_LINEA_TERRA_2/3-Doors,2000,68520,Diesel,72,1,Red,0,2000,3,4,5,185,1115,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,68414,Petrol,97,0,Red,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_WAGON_LINEA_LUNA_Stationwagen,2000,66777,Petrol,110,0,Red,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,High
 TOYOTA_Corolla_1.6_16V_VVT_I_WAGON_TERRA_Stationwagen,2000,66527,Petrol,110,1,Blue,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,High
 TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_G6_4/5-Doors,2000,66063,Petrol,110,1,Black,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,65471,Petrol,97,1,Green,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,65400,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,65170,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_sol_lb_4/5-Doors,2000,65000,Petrol,110,1,Silver,0,1600,5,4,5,19,1075,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,64193,Petrol,110,1,Grey,0,1600,3,4,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,64000,Petrol,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,63792,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,63635,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,2000,63135,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_SDN_LINEA_SOL_4/5-Doors,2000,63123,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,High
TOYOTA_Corolla_1.9_D_Wagon_Stationwagen,2000,63000,Diesel,69,1,Silver,0,1900,5,4,5,185,1140,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,Low
TOYOTA_Corolla_1.6_SDN_LINEA_SOL_4/5-Doors,2000,63000,Petrol,110,0,Green,0,1600,4,4,5,69,1035,0,1,3,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,62987,Petrol,110,0,Red,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,Low
 TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,2000,62751,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,62519,Petrol,97,0,Black,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,62280,Petrol,97,1,Green,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_VVTI_Linea_Terra_liftback_4/5-Doors,2000,61672,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Low
TOYOTA_Corolla_LIFTBACK_1.9_D_Linea_Terra_4/5-Doors,2000,61000,Diesel,69,0,White,0,2000,5,4,5,185,1140,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,Low
 TOYOTA_Corolla_1.6_16V_HATCHB_S_2/3-Doors,2000,61000,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,High
TOYOTA_Corolla_!_1.6-16v_vvt-i_sol_airco_sedan_4/5-Doors,2000,60558,Petrol,110,1,Blue,0,1600,4,4,5,19,1105,0,0,12,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,60348,Petrol,110,0,Green,0,1600,4,4,5,69,1030,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,60239,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,Low
 TOYOTA_Corolla_1.4_VVTI_Linea_Terra_2/3-Doors,2000,59000,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,Low
TOYOTA_Corolla_1.4_VVT-i_Linea_Luna_liftback_4/5-Doors,2000,58761,Petrol,97,0,Silver,0,1300,5,4,5,85,1060,0,1,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,58745,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,High
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_SOL_2/3-Doors,2000,58596,Petrol,110,1,Blue,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,2000,58530,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_S_2/3-Doors,2000,58377,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,58142,Petrol,110,1,Green,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,57948,Petrol,97,1,Blue,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,57645,Petrol,110,0,Red,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_SDN_LINEA_SOL_4/5-Doors,2000,57500,Petrol,110,1,Red,0,1600,4,4,5,19,1105,0,0,3,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,High
 TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,57475,Petrol,110,0,White,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_SOL_2/3-Doors,2000,56743,Petrol,110,0,Black,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,56675,Petrol,97,1,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,55877,Petrol,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_VVTI_Linea_Sol_Sedan_4/5-Doors,2000,55500,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,1,1,12,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,High
 TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,54900,Petrol,97,1,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,54465,Petrol,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,53700,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,53561,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16v_Liftback_Linea_So_4/5-Doors,2000,53408,Petrol,110,1,Green,0,1600,5,4,5,85,1080,0,0,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_WAGON_TERRA_Stationwagen,2000,53268,Petrol,110,1,Red,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,High
 TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,53116,Petrol,97,1,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,52448,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.4_HB_LINEA_TERRA_2/3-Doors,2000,52149,Petrol,97,1,Grey,0,1400,3,4,5,19,1085,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,2000,52141,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,High
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,52000,Petrol,97,0,Grey,0,1400,3,4,5,69,1025,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,50967,Petrol,97,1,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,50400,Petrol,110,0,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,50000,Petrol,97,1,Silver,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_G6_liftback_4/5-Doors,2000,50000,Petrol,86,1,Violet,0,1300,5,4,5,69,1045,1,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,High
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,49969,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,Low
 TOYOTA_Corolla_1.6_HB_LINEA_TERRA_2/3-Doors,2000,49568,Petrol,110,1,Grey,0,1600,3,4,5,19,1105,0,1,3,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,High
 TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_G6_2/3-Doors,2000,49473,Petrol,110,0,Red,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,2000,49432,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_SOL_2/3-Doors,2000,49417,Petrol,110,1,Red,0,1600,3,4,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,49366,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_G6_2/3-Doors,2000,48731,Petrol,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,48370,Petrol,110,1,Green,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,High
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,48071,Petrol,97,0,Silver,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,47852,Petrol,110,1,Red,0,1600,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_G6_2/3-Doors,2000,47768,Petrol,110,0,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_WAGON_TERRA_Stationwagen,2000,47689,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_G6_2/3-Doors,2000,47451,Petrol,110,1,Black,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,High
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,47219,Petrol,110,1,Grey,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,High
 TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,2000,47211,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,46856,Petrol,97,0,Red,0,1400,5,4,5,85,1060,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Low
 TOYOTA_Corolla_1.3_Linea_Terra_liftback_4/5-Doors,2000,46500,Petrol,86,0,Black,0,1300,5,4,5,69,1035,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,46449,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,Low
 TOYOTA_Corolla_LIFTBACK_1.6_Linea_terra_4/5-Doors,2000,46391,Petrol,110,0,Black,0,1600,5,4,5,85,1075,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_G6_2/3-Doors,2000,46230,Petrol,110,1,Black,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,High
 TOYOTA_Corolla_1.6_16V_VVT_I_SEDAN_TERRA_4/5-Doors,2000,46029,Petrol,110,1,Grey,0,1600,4,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,46000,Petrol,97,0,Red,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,Low
 TOYOTA_Corolla_1.6_16V_VVT_I_WAGON_TERRA_Stationwagen,2000,45900,Petrol,110,1,Black,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,High
TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,45850,Petrol,97,0,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_VVT_I_LIFTB_SOL_4/5-Doors,2000,45336,Petrol,110,1,Green,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,High
 TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,44537,Petrol,97,0,Red,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_G6_2/3-Doors,2000,43700,Petrol,86,1,Grey,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,Low
 TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_SOL_2/3-Doors,2000,43120,Petrol,97,1,Black,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,High
TOYOTA_Corolla_1.6_Hatchback_2/3-Doors,2000,41710,Petrol,110,0,Blue,0,1600,3,4,5,69,1040,1,0,12,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Low
TOYOTA_Corolla_1.4_16V_VVT_I_HATCHB_TERRA_2/3-Doors,2000,41700,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,Low
 TOYOTA_Corolla_1.6_VVT-i_Linea_Sol_4/5-Doors,2000,41636,Petrol,110,1,Silver,0,1600,5,4,5,19,1105,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,High
TOYOTA_Corolla_1.4_16V_VVT_I_LIFTB_TERRA_4/5-Doors,2000,41273,Petrol,97,0,Grey,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_VVT_I_HATCHB_SOL_AUT4_2/3-Doors,2000,40836,Petrol,110,0,Grey,1,1600,3,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,High
